"MasterKey","File","Event","TYPE","R.ID","R.range","Dur.r","S.ID","S.range","Dur.s","S.DetScr","S.DetDec","ISec.range","Dur.ISec","Beg.r-Beg.s","End.r-End.s"
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: CellToEar | MIN: 000000071205 | MAX: 000000071205 | KeySeparator: 000000000000","LGW_20071123_E1_CAM1.mpeg","CellToEar","Unmapped_Sys","","","","389","71205:71205","1","0.231000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000148075 | MAX: 000000148085 | KeySeparator: 000000002181","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","735","148075:148085","11","0.142000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000083275 | MAX: 000000083385 | KeySeparator: 000000002182","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","392","83275:83385","111","0.351364","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000071815 | MAX: 000000071815 | KeySeparator: 000000002183","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","340","71815:71815","1","0.133000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000003325 | MAX: 000000003325 | KeySeparator: 000000002184","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","11","3325:3325","1","0.282000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000066545 | MAX: 000000066545 | KeySeparator: 000000002185","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","289","66545:66545","1","0.212000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000052195 | MAX: 000000052225 | KeySeparator: 000000002186","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","181","52195:52225","31","0.194750","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000017865 | MAX: 000000017865 | KeySeparator: 000000002187","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","49","17865:17865","1","0.107000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000045375 | MAX: 000000045385 | KeySeparator: 000000002188","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","150","45375:45385","11","0.110500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000150755 | MAX: 000000150755 | KeySeparator: 000000002189","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","759","150755:150755","1","0.102000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000070525 | MAX: 000000070525 | KeySeparator: 000000002190","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","328","70525:70525","1","0.149000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000148795 | MAX: 000000148795 | KeySeparator: 000000002191","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","742","148795:148795","1","0.141000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000142265 | MAX: 000000142265 | KeySeparator: 000000002192","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","687","142265:142265","1","0.297000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000018365 | MAX: 000000018385 | KeySeparator: 000000002193","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","50","18365:18385","21","0.394000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000145565 | MAX: 000000145565 | KeySeparator: 000000002194","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","716","145565:145565","1","0.284000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000004505 | MAX: 000000004705 | KeySeparator: 000000002195","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","23","4505:4705","201","0.224158","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000077505 | MAX: 000000077525 | KeySeparator: 000000002196","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","363","77505:77525","21","0.289500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000003355 | MAX: 000000003375 | KeySeparator: 000000002197","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","12","3355:3375","21","0.265000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000103835 | MAX: 000000103855 | KeySeparator: 000000002198","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","513","103835:103855","21","0.258500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000056945 | MAX: 000000056945 | KeySeparator: 000000002199","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","208","56945:56945","1","0.951000","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000016565 | MAX: 000000016665 | KeySeparator: 000000002200","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","41","16565:16665","101","0.488900","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000145495 | MAX: 000000145495 | KeySeparator: 000000002201","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","715","145495:145495","1","0.667000","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000059825 | MAX: 000000059845 | KeySeparator: 000000002202","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","238","59825:59845","21","0.263000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000162735 | MAX: 000000162735 | KeySeparator: 000000002203","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","821","162735:162735","1","0.320000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000042645 | MAX: 000000042695 | KeySeparator: 000000002204","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","127","42645:42695","51","0.632500","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000101535 | MAX: 000000101535 | KeySeparator: 000000002205","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","502","101535:101535","1","0.312000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000176485 | MAX: 000000176485 | KeySeparator: 000000002206","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","885","176485:176485","1","0.106000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000108805 | MAX: 000000108915 | KeySeparator: 000000002207","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","541","108805:108915","111","0.320636","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000153965 | MAX: 000000153965 | KeySeparator: 000000002208","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","783","153965:153965","1","0.147000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000090055 | MAX: 000000090055 | KeySeparator: 000000002209","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","454","90055:90055","1","0.116000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000068245 | MAX: 000000068275 | KeySeparator: 000000002210","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","304","68245:68275","31","0.231333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000146545 | MAX: 000000146545 | KeySeparator: 000000002211","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","719","146545:146545","1","0.891000","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000120285 | MAX: 000000120285 | KeySeparator: 000000002212","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","602","120285:120285","1","0.149000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000116185 | MAX: 000000116205 | KeySeparator: 000000002213","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","592","116185:116205","21","0.244000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000058655 | MAX: 000000058675 | KeySeparator: 000000002214","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","230","58655:58675","21","0.466667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000098255 | MAX: 000000098275 | KeySeparator: 000000002215","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","487","98255:98275","21","0.193000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000173135 | MAX: 000000173175 | KeySeparator: 000000002216","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","875","173135:173175","41","0.540200","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000164475 | MAX: 000000164525 | KeySeparator: 000000002217","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","828","164475:164525","51","0.426500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000020295 | MAX: 000000020295 | KeySeparator: 000000002218","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","51","20295:20295","1","0.179000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000037225 | MAX: 000000037225 | KeySeparator: 000000002219","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","99","37225:37225","1","0.221000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000072685 | MAX: 000000072685 | KeySeparator: 000000002220","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","346","72685:72685","1","0.446000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000107125 | MAX: 000000107465 | KeySeparator: 000000002221","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","528","107125:107465","341","0.245655","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000056395 | MAX: 000000056415 | KeySeparator: 000000002222","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","205","56395:56415","21","0.413000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000151475 | MAX: 000000151485 | KeySeparator: 000000002223","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","767","151475:151485","11","0.263000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000110005 | MAX: 000000110035 | KeySeparator: 000000002224","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","555","110005:110035","31","0.333250","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000168955 | MAX: 000000168955 | KeySeparator: 000000002225","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","854","168955:168955","1","0.175000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000053515 | MAX: 000000053525 | KeySeparator: 000000002226","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","189","53515:53525","11","0.135500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000109015 | MAX: 000000109015 | KeySeparator: 000000002227","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","543","109015:109015","1","0.120000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000085245 | MAX: 000000085245 | KeySeparator: 000000002228","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","418","85245:85245","1","0.133000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000144365 | MAX: 000000144375 | KeySeparator: 000000002229","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","706","144365:144375","11","0.352000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000166325 | MAX: 000000166325 | KeySeparator: 000000002230","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","847","166325:166325","1","0.130000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000104415 | MAX: 000000104415 | KeySeparator: 000000002231","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","517","104415:104415","1","0.844000","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000147625 | MAX: 000000147625 | KeySeparator: 000000002232","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","729","147625:147625","1","0.148000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000157785 | MAX: 000000157795 | KeySeparator: 000000002233","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","796","157785:157795","11","0.515500","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000004735 | MAX: 000000004775 | KeySeparator: 000000002234","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","24","4735:4775","41","0.234200","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000039145 | MAX: 000000039175 | KeySeparator: 000000002235","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","110","39145:39175","31","0.344333","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000016385 | MAX: 000000016455 | KeySeparator: 000000002236","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","39","16385:16455","71","0.400000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000063435 | MAX: 000000063515 | KeySeparator: 000000002237","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","263","63435:63515","81","0.342600","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000043335 | MAX: 000000043535 | KeySeparator: 000000002238","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","133","43335:43535","201","0.474889","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000114585 | MAX: 000000114605 | KeySeparator: 000000002239","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","585","114585:114605","21","0.188500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000151245 | MAX: 000000151265 | KeySeparator: 000000002240","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","765","151245:151265","21","0.167667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000033175 | MAX: 000000033215 | KeySeparator: 000000002241","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","74","33175:33215","41","0.402250","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000032435 | MAX: 000000032435 | KeySeparator: 000000002242","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","66","32435:32435","1","0.114000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000015425 | MAX: 000000015515 | KeySeparator: 000000002243","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","35","15425:15515","91","0.541700","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000042775 | MAX: 000000042795 | KeySeparator: 000000002244","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","128","42775:42795","21","0.288667","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000046525 | MAX: 000000046645 | KeySeparator: 000000002245","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","160","46525:46645","121","0.278818","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000068575 | MAX: 000000068575 | KeySeparator: 000000002246","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","308","68575:68575","1","0.104000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000031665 | MAX: 000000031815 | KeySeparator: 000000002247","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","63","31665:31815","151","0.446063","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000151855 | MAX: 000000151885 | KeySeparator: 000000002248","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","769","151855:151885","31","0.419000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000133165 | MAX: 000000133165 | KeySeparator: 000000002249","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","640","133165:133165","1","0.169000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000050345 | MAX: 000000050675 | KeySeparator: 000000002250","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","174","50345:50675","331","0.269926","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000099115 | MAX: 000000099115 | KeySeparator: 000000002251","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","490","99115:99115","1","0.195000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000087215 | MAX: 000000087215 | KeySeparator: 000000002252","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","433","87215:87215","1","0.110000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000133325 | MAX: 000000133325 | KeySeparator: 000000002253","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","641","133325:133325","1","0.568000","YES","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000004315 | MAX: 000000004315 | KeySeparator: 000000002254","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","21","4315:4315","1","0.138000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000091535 | MAX: 000000091555 | KeySeparator: 000000002255","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","463","91535:91555","21","0.281000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000158595 | MAX: 000000158615 | KeySeparator: 000000002256","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","805","158595:158615","21","0.157000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000082745 | MAX: 000000082805 | KeySeparator: 000000002257","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","388","82745:82805","61","0.327000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000036465 | MAX: 000000036595 | KeySeparator: 000000002258","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","92","36465:36595","131","0.139833","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000101715 | MAX: 000000101735 | KeySeparator: 000000002259","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","506","101715:101735","21","0.439500","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000152365 | MAX: 000000152375 | KeySeparator: 000000002260","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","774","152365:152375","11","0.157000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000115265 | MAX: 000000115265 | KeySeparator: 000000002261","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","590","115265:115265","1","0.105000","NO","","","",""
"Filename: LGW_20071123_E1_CAM1.mpeg | Event: Pointing | MIN: 000000138925 | MAX: 000000138945 | KeySeparator: 000000002262","LGW_20071123_E1_CAM1.mpeg","Pointing","Unmapped_Sys","","","","667","138925:138945","21","0.165500","NO","","","",""
